Time of Day,Time,Image Counts,Pyrometer,Spin_Motor,Dispense X,Dispense Z,Gas Quenching,Sine,BK Set Amps,BK Set Volts,BK Amps,BK Volts,BK Power,2D Image,Spectrometer
-0.72351845,-0.31815088,-0.33819074,0.0,0.0,0.0,0.0,2662392.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,121.txt
-0.72394654,-0.3182725,-0.33656464,0.0,0.0,0.0,0.0,2662420.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,123.txt
-0.72289998,-0.31811326,-0.33828446,0.0,0.0,0.0,0.0,2663424.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,124.txt
-0.72291231,-0.31811878,-0.33622249,0.0,0.0,0.0,0.0,2662372.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,125.txt
-0.72882451,-0.31850568,-0.33719964,0.0,0.0,0.0,0.0,2662372.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,126.txt
-0.72827739,-0.3183085,-0.33884001,0.0,0.0,0.0,0.0,2662388.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,127.txt
-0.72448944,-0.31816353,-0.33800134,0.0,0.0,0.0,0.0,2662388.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,128.txt
-0.72356677,-0.31807046,-0.33875763,0.0,0.0,0.0,0.0,2662388.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,129.txt
-0.72265091,-0.31812494,-0.33631784,0.0,0.0,0.0,0.0,2662372.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,131.txt
-0.72235222,-0.31816775,-0.33719542,0.0,0.0,0.0,0.0,2662372.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,132.txt
-0.72357423,-0.31803219,-0.33729207,0.0,0.0,0.0,0.0,2662372.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,133.txt
-0.72392189,-0.31809932,-0.33796793,0.0,0.0,0.0,0.0,2662372.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,134.txt
-0.72458251,-0.31801954,-0.33810609,0.0,0.0,0.0,0.0,2662388.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,135.txt
-0.72251568,-0.31807208,-0.33768254,0.0,0.0,0.0,0.0,2662388.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,136.txt
-0.72280399,-0.31815445,-0.33738417,0.0,0.0,0.0,0.0,2662756.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,138.txt
-0.72279588,-0.31801824,-0.33687533,0.0,0.0,0.0,0.0,2662388.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,139.txt
-0.7241048,-0.31821996,-0.33883158,0.0,0.0,0.0,0.0,2662388.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,140.txt
-0.72309198,-0.31799748,-0.3380328,0.0,0.0,0.0,0.0,2662388.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,141.txt
-0.72491785,-0.31825596,-0.3379381,0.0,0.0,0.0,0.0,2662388.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,142.txt
-0.72100957,-0.31807986,-0.33710591,0.0,0.0,0.0,0.0,2662372.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,143.txt
-0.72252541,-0.3180857,-0.33829743,0.0,0.0,0.0,0.0,2662372.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,144.txt
-0.72180933,-0.31818883,-0.33607882,0.0,0.0,0.0,0.0,2662372.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,145.txt
-0.72274496,-0.31794787,-0.33805712,0.0,0.0,0.0,0.0,2662372.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,147.txt
-0.72100471,-0.31789889,-0.33823128,0.0,0.0,0.0,0.0,2662372.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,148.txt
-0.72268724,-0.31786581,-0.33832792,0.0,0.0,0.0,0.0,2662372.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,149.txt
-0.72377206,-0.31813986,-0.33706959,0.0,0.0,0.0,0.0,2662372.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,150.txt
-0.73337233,-0.31877681,-0.33758168,0.0,0.0,0.0,0.0,2662372.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,151.txt
-0.72238141,-0.31806624,-0.33807431,0.0,0.0,0.0,0.0,2662924.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,152.txt
-0.72258929,-0.3180017,-0.33754601,0.0,0.0,0.0,0.0,2662380.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,153.txt
-0.72151063,-0.31797932,-0.33833505,0.0,0.0,0.0,0.0,2662396.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,154.txt
-0.7223399,-0.31808343,-0.33806782,0.0,0.0,0.0,0.0,2662396.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,156.txt
-0.72136794,-0.31801338,-0.33814047,0.0,0.0,0.0,0.0,2662396.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,157.txt
-0.72050397,-0.31802019,-0.33659772,0.0,0.0,0.0,0.0,2662396.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,158.txt
-0.72121519,-0.31796149,-0.33609374,0.0,0.0,0.0,0.0,2662396.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,159.txt
-0.72019425,-0.31805781,-0.33668334,0.0,0.0,0.0,0.0,2662380.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,160.txt
-0.72033014,-0.31784863,-0.33629676,0.0,0.0,0.0,0.0,2662364.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,162.txt
-0.71897906,-0.3178616,-0.33652345,0.0,0.0,0.0,0.0,2662364.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,163.txt
-0.72091325,-0.31804062,-0.33652378,0.0,0.0,0.0,0.0,2662348.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,164.txt
-0.71879031,-0.31778214,-0.33870963,0.0,0.0,0.0,0.0,2662348.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,165.txt
-0.71421395,-0.31761707,-0.33722007,0.0,0.0,0.0,0.0,2662348.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,166.txt
-0.71140704,-0.31731708,-0.33657891,0.0,0.0,0.0,0.0,2663356.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,167.txt
-0.71566557,-0.31747015,-0.33846543,0.0,0.0,0.0,0.0,2662348.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,168.txt
-0.71560363,-0.31762323,-0.33673652,0.0,0.0,0.0,0.0,2662348.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,170.txt
-0.71699233,-0.31757491,-0.33709002,0.0,0.0,0.0,0.0,2662348.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,171.txt
-0.71586599,-0.3177095,-0.33729499,0.0,0.0,0.0,0.0,2662348.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,172.txt
-0.71723848,-0.31776495,-0.33765562,0.0,0.0,0.0,0.0,2662348.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,173.txt
-0.71375343,-0.31751848,-0.33721975,0.0,0.0,0.0,0.0,2662364.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,174.txt
-0.7175962,-0.31767025,-0.33693987,0.0,0.0,0.0,0.0,2662364.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,175.txt
-0.71512105,-0.31760766,-0.33702484,0.0,0.0,0.0,0.0,2662364.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,176.txt
-0.71566362,-0.31747632,-0.3375606,0.0,0.0,0.0,0.0,2662364.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,178.txt
-0.72749515,-0.31843433,-0.33706084,0.0,0.0,0.0,0.0,2662364.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,179.txt
-0.71629182,-0.31763101,-0.33753725,0.0,0.0,0.0,0.0,2662364.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,180.txt
-0.71803661,-0.31788268,-0.33690581,0.0,0.0,0.0,0.0,2662844.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,181.txt
-0.71501597,-0.3176508,-0.33629384,0.0,0.0,0.0,0.0,2662356.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,182.txt
-0.71703935,-0.31769425,-0.33730731,0.0,0.0,0.0,0.0,2662340.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,183.txt
-0.71797013,-0.31772474,-0.33776005,0.0,0.0,0.0,0.0,2662340.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,184.txt
-0.71599799,-0.31765793,-0.33849364,0.0,0.0,0.0,0.0,2662340.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,185.txt
-0.71588545,-0.31759501,-0.33734039,0.0,0.0,0.0,0.0,2662340.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,187.txt
-0.7177804,-0.31772928,-0.33699532,0.0,0.0,0.0,0.0,2662356.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,188.txt
-0.71681785,-0.31765404,-0.33643686,0.0,0.0,0.0,0.0,2662356.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,189.txt
-0.7170867,-0.31779252,-0.33671771,0.0,0.0,0.0,0.0,2662340.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,190.txt
-0.71633171,-0.3176829,-0.33744644,0.0,0.0,0.0,0.0,2662340.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,191.txt
-0.71705881,-0.31770074,-0.33717953,0.0,0.0,0.0,0.0,2662340.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,192.txt
-0.71428238,-0.31761836,-0.3370057,0.0,0.0,0.0,0.0,2662340.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,194.txt
-0.71532537,-0.31754702,-0.33616898,0.0,0.0,0.0,0.0,2662356.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,195.txt
-0.71541942,-0.31754929,-0.33728266,0.0,0.0,0.0,0.0,2663124.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,196.txt
-0.72026852,-0.31794819,-0.33711467,0.0,0.0,0.0,0.0,2662356.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,197.txt
-0.71946553,-0.31796895,-0.33724926,0.0,0.0,0.0,0.0,2662372.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,198.txt
-0.72200067,-0.31795695,-0.3376287,0.0,0.0,0.0,0.0,2662372.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,199.txt
-0.71858891,-0.31772117,-0.3374659,0.0,0.0,0.0,0.0,2662372.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,201.txt
-0.72204315,-0.31814861,-0.33760438,0.0,0.0,0.0,0.0,2662372.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,202.txt
-0.72806756,-0.31833055,-0.3379248,0.0,0.0,0.0,0.0,2662372.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,203.txt
-0.72028344,-0.3179683,-0.33627633,0.0,0.0,0.0,0.0,2662356.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,204.txt
-0.71837292,-0.31778766,-0.33703878,0.0,0.0,0.0,0.0,2662348.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,205.txt
-0.71945872,-0.31798192,-0.33797572,0.0,0.0,0.0,0.0,2662348.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,206.txt
-0.71902803,-0.3179563,-0.33698235,0.0,0.0,0.0,0.0,2662348.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,208.txt
-0.72073845,-0.31787003,-0.3375833,0.0,0.0,0.0,0.0,2662348.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,209.txt
-0.718502,-0.31787944,-0.33739034,0.0,0.0,0.0,0.0,2662780.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,210.txt
-0.71900922,-0.31782917,-0.33815668,0.0,0.0,0.0,0.0,2662344.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,211.txt
-0.71884317,-0.31761058,-0.33718667,0.0,0.0,0.0,0.0,2662344.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,212.txt
-0.72053608,-0.31786971,-0.3364881,0.0,0.0,0.0,0.0,2662344.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,213.txt
-0.71907765,-0.31783955,-0.33656302,0.0,0.0,0.0,0.0,2662360.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,214.txt
-0.71921062,-0.31799035,-0.33752557,0.0,0.0,0.0,0.0,2662360.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,216.txt
-0.71962703,-0.31782852,-0.33691781,0.0,0.0,0.0,0.0,2662360.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,217.txt
-0.71535261,-0.31774874,-0.33759271,0.0,0.0,0.0,0.0,2662360.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,218.txt
-0.71754755,-0.31762064,-0.33711954,0.0,0.0,0.0,0.0,2662360.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,219.txt
-0.71766268,-0.31784798,-0.33741401,0.0,0.0,0.0,0.0,2662344.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,220.txt
-0.72039565,-0.31784441,-0.33730083,0.0,0.0,0.0,0.0,2662360.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,221.txt
-0.72024712,-0.31800559,-0.33651534,0.0,0.0,0.0,0.0,2662360.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,222.txt
-0.71905722,-0.31792841,-0.33809506,0.0,0.0,0.0,0.0,2662344.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,223.txt
-0.71552482,-0.31740789,-0.3370297,0.0,0.0,0.0,0.0,2662968.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,225.txt
-0.71840179,-0.31785576,-0.3368043,0.0,0.0,0.0,0.0,2662392.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,226.txt
-0.71618674,-0.31770431,-0.33619363,0.0,0.0,0.0,0.0,2662392.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,227.txt
-0.71673353,-0.31765436,-0.33666615,0.0,0.0,0.0,0.0,2662392.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,228.txt
-0.71438811,-0.31760377,-0.33708581,0.0,0.0,0.0,0.0,2662392.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,229.txt
-0.72832312,-0.31835974,-0.33711467,0.0,0.0,0.0,0.0,2662392.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,231.txt
-0.7147935,-0.3176015,-0.33726158,0.0,0.0,0.0,0.0,2662392.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,232.txt
-0.71529456,-0.31748637,-0.33689219,0.0,0.0,0.0,0.0,2662396.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,233.txt
-0.7145094,-0.31750486,-0.33709456,0.0,0.0,0.0,0.0,2662396.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,234.txt
-0.71584621,-0.31758983,-0.33726807,0.0,0.0,0.0,0.0,2662412.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,235.txt
-0.71460799,-0.31759501,-0.33837268,0.0,0.0,0.0,0.0,2662392.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,236.txt
-0.71502408,-0.31759761,-0.33868888,0.0,0.0,0.0,0.0,2662392.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,237.txt
-0.71422692,-0.31768906,-0.33588521,0.0,0.0,0.0,0.0,2662484.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,239.txt
-0.71639495,-0.31778766,-0.33712667,0.0,0.0,0.0,0.0,2663508.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,240.txt
-0.71492192,-0.31762582,-0.33671642,0.0,0.0,0.0,0.0,2662380.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,241.txt
